year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn
2012,,3D9.1C2D8165E8,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D33F83B,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CBAC6C4,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D3447A0,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D811FA6,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CB845CE,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D80DA0A,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D333BD4,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2D25E1EA,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CBAD1DF,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D33E4E8,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D3355FD,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2CB84A57,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D8166F8,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D80D0FE,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D7B6E5F,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CF1A612,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2D33DE9D,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D339353,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D814F2E,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2D34A6F6,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D1CE52E,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D2659C9,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D4F4DCD,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2D339079,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D50B26F,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2D33E590,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D811155,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D8117CE,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D5001E5,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CE7ED69,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2CF370C7,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D266D8E,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D82371C,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CE76C06,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D7B834C,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D80D11E,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CE368E8,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D337953,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D349AC0,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D3371CE,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D8125FE,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D811ED0,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CBAD3E4,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2D279608,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D349F88,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CA37932,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D34AC61,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D4F5D68,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D4F6379,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D8139D4,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2CB86B9E,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D4F4CBB,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CB8A44E,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D825E2C,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CF93BC1,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2CE3A42B,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D26D6DB,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D8162DD,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2D338CC8,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CB84B0D,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D4F5788,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D3387AC,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D266726,MC_Sthd_abvMCN,2010,1,0,0,1
2013,,3D9.1C2C2AC280,MC_Sthd_abvMCN,2009,1,1,0,1
2013,,3D9.1C2D338CE0,MC_Sthd_abvMCN,2010,1,0,0,0
