year,transported,tag_id,population,release_rkm,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2012,,3D9.1C2D5F31AF ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D0171AD ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D522DBC ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D630E9B ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5DC9A9 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D522781 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5E3048 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D52482A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D6299BA ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4A2A36 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5223E1 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5098DA ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F49B0 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D52CDF5 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B34B3 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D48BFE2 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D627354 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5FEAA9 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D018FF9 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D22B81B ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D0182A5 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5957C9 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D1DC12E ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D49A1DA ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D4ABEC6 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D51E2AC ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D58DB3C ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D626DEA ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F355E ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5FA38A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D519C02 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5968E0 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D521D0A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D49D2C3 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5FE0E9 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5223F6 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D51EDD5 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5FD71C ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D524312 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D537944 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4F9E7E ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D3715E2 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5067FB ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4BCDB5 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D62870B ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D48EE29 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5161FB ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5FBF75 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4FCB99 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F4117 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4F993A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D49FD5A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D49A196 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5BEE63 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D505B74 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D48C291 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D514513 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D49EE7A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F9CA2 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5FE6F8 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B933B ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F84B8 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F198E ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D21D433 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5162AF ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F4813 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5BB524 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5F2B5D ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D500D41 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B7542 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4E77D6 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D6332AC ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D498468 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D519B8C ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D52EC58 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D595464 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F6F48 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D524223 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D48C9D4 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F1F0D ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B990A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D632447 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B6401 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D514527 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B8D14 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D519278 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5B53BE ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5069B4 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D6296CF ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D6307E0 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4EC8AC ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D6317EC ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D625818 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4F069C ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D498635 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D590E67 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D528B4A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5F557B ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5237D6 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4F1894 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D6336B9 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D590FD8 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F7C81 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5367B4 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D385134 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5241B5 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D27654E ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D492833 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D627AD8 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5221D9 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D59F44E ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D523230 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D52C753 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F8C02 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4F1CD9 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D495AA1 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5A2022 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D50A760 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F6BB3 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D50AEDE ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5244FA ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5279E3 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5F98B1 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D607D02 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D52803E ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4EBE73 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D494F2C ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D50581C ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F8A0A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D033D31 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5278F5 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4F5BE7 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4F9A81 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4A2F2E ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D52D1B3 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5F47AB ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D0523D7 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D50E79A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D513DC6 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F49CD ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D535D62 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D4FD68D ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D48F643 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5FDB94 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D515F85 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D52BC29 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5BE041 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5B185E ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F6FD8 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5181D7 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5DE844 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D52408C ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D51F3B8 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D529CC2 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D52F170 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5F7F89 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B3C97 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,0,0,0,1
2012,,3D9.1C2D607CD3 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D51AEE8 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5241FF ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4A282A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D52C27E ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D538C50 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4E6EB0 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D499E3C ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D14A09A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,0,0,0,1
2012,,3D9.1C2D5133A3 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D51629E ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D633177 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5B568A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D630D6F ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D1F34DB ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D626B81 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5FBC13 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D51B0AD ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D590750 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5C0220 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D39234C ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D62F8C3 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2CFFA4BB ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D630D9C ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B8DC8 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D51A9D5 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B99D2 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D3849AC ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B1C74 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D496A39 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B7EDB ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D629B20 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D630CFE ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D518A7D ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5181F4 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D383C96 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4FD27C ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D507403 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D533A34 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D59B56F ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B781B ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D504AD1 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4B53DB ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D48EC9D ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5287A4 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5D8C90 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5B5185 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D60637B ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D492785 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D630B49 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D602710 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4ADDA0 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4E88A2 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5F93C2 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D528008 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D0157CE ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,0
2012,,3D9.1C2D5251B6 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D0199A5 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D31F111 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D499CB9 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5FD7E3 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D51A8A6 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D52223A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5148CA ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4BB693 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D499460 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D58D8FC ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4AC13A ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4987A4 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4EFC6B ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D3869D4 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5E7563 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D52946F ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,0,0,0,0,0
2012,,3D9.1C2D5361EC ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D1DC037 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D6331AE ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D5FE701 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D4ABE0F ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D492627 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
2012,,3D9.1C2D49DF10 ,SnakeFaChin_LGRabv,522.224.057,2010,1,0,0,1,1,0,0,1
