year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2011,T,3D9.1C2D0DB079,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DDEB6,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DF6EF,SR_Sock,2009,1,0,0,0,1,0,0,1
2011,T,3D9.1C2D0E6C5D,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D134AB4,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CBD38F6,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D10C21D,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13202E,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D13E7EB,SR_Sock,2009,1,0,0,1,0,0,0,0
2011,T,3D9.1C2D0EB306,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D10C29D,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D2178AE,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F099C,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E6831,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D1371C9,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E8C31,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0ED2E9,SR_Sock,2009,1,0,0,1,1,0,0,0
2011,T,3D9.1C2D21DFFB,SR_Sock,2009,1,0,0,1,1,0,0,0
2011,T,3D9.1C2D0F4AE9,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0D6A0F,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D083B41,SR_Sock,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D0C4782,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CBC64C4,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D070F74,SR_Sock,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D0FE44B,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13B790,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E31BC,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D140271,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D130DD1,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13A079,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CEFCC5E,SR_Sock,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D0EC1E9,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1BF1D487DE,SR_Sock,2008,1,0,0,1,1,0,0,1
2011,,3D9.1C2C3F19E5,SR_Sock,2008,1,0,0,1,1,0,0,1
2011,,3D9.1C2C803313,SR_Sock,2008,1,0,0,1,1,0,0,1
2011,,3D9.1C2C80FFAC,SR_Sock,2008,1,0,0,0,0,0,0,0
2011,,3D9.1C2C42E722,SR_Sock,2008,1,0,0,0,0,0,0,0
2011,,3D9.1C2D14B47A,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D12D24D,SR_Sock,2009,1,0,0,1,1,0,0,0
2011,,3D9.1C2D0F39D0,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D0D7A14,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0EC46B,SR_Sock,2009,1,0,0,1,1,0,0,0
2011,,3D9.1C2D0D734B,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0FA0F0,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0E893B,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0E858B,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D06FBAF,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D13A286,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D0DEB0E,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D1060AB,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D1323DF,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D079479,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D1508C0,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0EA39B,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D0DB426,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0FB547,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2CF04DB8,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D137654,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D1353B8,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0E53AC,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D117A28,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D07E103,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0EAA2C,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D0F2DE5,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0E4476,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D0E61C0,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D139B43,SR_Sock,2009,1,0,0,1,1,0,0,0
2011,,3D9.1C2D0F1575,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D21DA81,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D120C5E,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0E3731,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D130DAA,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D12E4E6,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D0FA921,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D12DB6A,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D12F04D,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D12035E,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D0BBCFA,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D092279,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D0DFFED,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0FCA04,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D12C091,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D1302D9,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,,3D9.1C2D0F6F9E,SR_Sock,2009,1,0,0,0,1,0,0,1
2011,,3D9.1C2D0E11FC,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0E5E48,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0EDF72,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0FD821,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2D0D021A,SR_Sock,2009,1,0,0,1,1,0,0,1
