year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2007,T,3D9.1BF200A48E,SR_Ch1,2005,1,0,0,1,1,0,0,1
2005,T,3D9.1BF113B7FD,SR_Ch1,2002,1,0,0,1,1,0,0,1
2015,,384.3B23997F43,SR_Ch1,2013,1,0,0,0,0,0,0,0
2008,T,3D9.1BF23A5D52,SR_Ch1,2006,1,0,0,0,0,0,0,0
2012,T,3D9.1C2D7E89BA,SR_Ch1,2010,1,0,0,1,1,0,0,1
2014,,3D9.1C2D9DF830,SR_Ch1,2012,1,1,0,1,1,1,1,1
2020,T,3D9.1C2D07F9E4,SR_Ch1,2018,1,0,0,0,0,0,0,0
2012,T,3D9.1C2CFD863F,SR_Ch1,2009,1,0,0,1,1,0,0,1
2010,,3D9.1C2C9628DE,SR_Ch1,2008,1,0,0,1,1,0,0,1
2002,T,3D9.1BF0EFD166,SR_Ch1,2000,1,0,0,0,0,0,0,0
2010,T,3D9.1BF27FA360,SR_Ch1,2008,1,0,0,1,1,0,0,1
2012,,3D9.1BF26B5C50,SR_Ch1,2010,1,0,0,1,1,0,0,1
2013,,3D9.1C2D4B9235,SR_Ch1,2011,1,1,0,1,1,0,0,1
2011,T,3D9.1C2C410F38,SR_Ch1,2009,1,0,0,1,1,0,0,1
2015,T,3D9.1C2DCE2FD1,SR_Ch1,2013,1,1,0,1,1,1,1,1
2016,,3D9.1C2E03C4ED,SR_Ch1,2013,1,1,0,0,0,0,0,0
2014,,3D9.1C2DBEA244,SR_Ch1,2012,1,1,0,1,1,1,1,1
2011,,3D9.1C2CBD665F,SR_Ch1,2009,1,0,0,0,0,0,0,0
2022,,3DD.003D38F5EF,SR_Ch1,2020,1,0,0,0,0,0,0,0
2015,,3D9.1C2DF2F212,SR_Ch1,2013,1,1,0,1,1,1,1,1
2002,T,3D9.1BF109DD73,SR_Ch1,2000,1,0,0,1,0,0,0,1
2014,,3D9.1C2D7DC613,SR_Ch1,2012,1,1,0,1,1,1,1,1
2004,,3D9.1BF152F0A4,SR_Ch1,2002,1,0,0,1,1,0,0,1
2002,T,3D9.1BF1098956,SR_Ch1,2000,1,0,0,1,0,0,0,1
2002,,3D9.1BF1061616,SR_Ch1,2000,1,0,0,1,0,0,0,1
2024,,3DD.003D7FE0FE,SR_Ch1,2021,1,1,1,1,1,1,1,1
2011,T,3D9.1C2C9B3536,SR_Ch1,2008,1,0,0,1,1,0,0,1
2012,,3D9.1BF23D9326,SR_Ch1,2009,1,0,0,1,1,0,0,1
2018,,3DD.0077865046,SR_Ch1,2016,1,0,0,0,0,0,0,0
2010,T,3D9.1BF26B81C7,SR_Ch1,2008,1,0,0,1,1,0,0,1
2015,,3D9.1C2DF3FEA4,SR_Ch1,2013,1,1,0,1,1,1,1,1
2003,,3D9.1BF0DEC191,SR_Ch1,2000,1,0,0,0,0,0,0,0
2011,T,3D9.1BF277B28A,SR_Ch1,2008,1,0,0,1,1,0,0,1
2015,,3D9.1C2DF00D0F,SR_Ch1,2013,1,0,0,0,0,0,0,0
2000,,513D794355,SR_Ch1,1998,1,0,0,0,0,0,0,1
2008,,3D9.1BF240340E,SR_Ch1,2006,1,0,0,1,1,0,0,0
2010,,3D9.1BF1C6BFE6,SR_Ch1,2008,1,0,0,0,0,0,0,0
2008,,3D9.1BF23FAEF4,SR_Ch1,2006,1,0,0,1,1,0,0,1
2005,T,3D9.1BF1904586,SR_Ch1,2003,1,0,0,1,1,0,0,1
2004,T,3D9.1BF1143725,SR_Ch1,2002,1,0,0,1,1,0,0,1
2015,,3D9.1C2DEFB2FD,SR_Ch1,2013,1,1,0,0,0,0,0,0
2014,,3D9.1C2CF51F21,SR_Ch1,2012,1,1,0,1,1,1,0,0
2012,,3D9.1C2D4BAD54,SR_Ch1,2010,1,0,0,0,0,0,0,0
2003,T,3D9.1BF11C2A5A,SR_Ch1,2001,1,0,0,1,1,0,0,1
2020,T,3DD.0077AC3D1A,SR_Ch1,2018,1,1,1,1,1,1,1,1
2014,,3D9.1C2D8E7064,SR_Ch1,2012,1,1,0,1,1,1,1,1
2002,T,3D9.1BF0F9BA70,SR_Ch1,2000,1,0,0,0,0,0,0,0
2003,T,3D9.1BF0FEB407,SR_Ch1,2000,1,0,0,1,1,0,0,1
2010,T,3D9.1BF26AC065,SR_Ch1,2008,1,0,0,1,1,0,0,1
2002,,3D9.1BF0ED6A5B,SR_Ch1,2000,1,0,0,1,0,0,0,1
2023,,3DD.003D36F8FA,SR_Ch1,2020,1,1,1,1,1,1,1,1
2006,,3D9.1BF17D35AE,SR_Ch1,2003,1,0,0,1,1,0,0,1
2002,,3D9.1BF0DFA860,SR_Ch1,2000,1,0,0,1,0,0,0,1
2022,,3DD.0077BA9785,SR_Ch1,2020,1,1,1,1,1,1,1,1
2012,T,3D9.1BF275B013,SR_Ch1,2009,1,0,0,1,1,0,0,1
2011,,3D9.1C2CDB54AD,SR_Ch1,2009,1,0,0,1,1,0,0,1
2016,T,3DD.00773B50AF,SR_Ch1,2014,1,1,0,1,1,1,1,1
2012,,3D9.1C2D89484D,SR_Ch1,2010,1,0,0,1,1,0,0,1
2013,,3D9.1C67C4C7D6,SR_Ch1,2011,1,1,0,1,1,0,0,1
2004,T,3D9.1BF11347FC,SR_Ch1,2002,1,0,0,1,1,0,0,1
2003,T,3D9.1BF10AAEF7,SR_Ch1,2001,1,0,0,1,1,0,0,1
2010,T,3D9.1C2C91DA5B,SR_Ch1,2008,1,0,0,1,1,0,0,1
2011,,3D9.1C2CA865A5,SR_Ch1,2009,1,0,0,0,0,0,0,0
2003,,3D9.1BF1060DD3,SR_Ch1,2000,1,0,0,1,1,0,0,1
2001,T,5223527F29,SR_Ch1,1999,1,0,0,0,0,0,0,1
2004,T,3D9.1BF11DFF7F,SR_Ch1,2002,1,0,0,1,1,0,0,1
2002,T,3D9.1BF0E919A4,SR_Ch1,2000,1,0,0,1,0,0,0,1
2010,,3D9.1C2C84E099,SR_Ch1,2008,1,0,0,1,1,0,0,1
2017,,3DD.00773E2510,SR_Ch1,2014,1,1,0,1,1,1,0,0
2004,,3D9.1BF1134809,SR_Ch1,2002,1,0,0,1,1,0,0,1
2015,,384.3B23A9C644,SR_Ch1,2013,1,1,0,1,1,1,1,1
2013,,3D9.1C2DC070AB,SR_Ch1,2011,1,1,0,1,1,0,0,0
2020,,3DD.0077C829E3,SR_Ch1,2018,1,1,1,1,1,1,1,1
2010,T,3D9.1C2C85B592,SR_Ch1,2008,1,0,0,1,1,0,0,1
2004,,3D9.1BF10EC86F,SR_Ch1,2002,1,0,0,1,1,0,0,1
2010,T,3D9.1BF25032F3,SR_Ch1,2007,1,0,0,1,1,0,0,1
2002,T,3D9.1BF0FA6152,SR_Ch1,2000,1,0,0,1,0,0,0,1
2016,T,3DD.00773AFD5C,SR_Ch1,2014,1,1,0,1,1,1,1,1
2003,T,3D9.1BF0E6622B,SR_Ch1,2001,1,0,0,1,1,0,0,1
2003,,3D9.1BF0F9B3A5,SR_Ch1,2000,1,0,0,0,0,0,0,0
2010,,3D9.1C2C9C604C,SR_Ch1,2008,1,0,0,1,1,0,0,1
2018,T,3DD.0077683049,SR_Ch1,2016,1,1,1,1,1,1,1,1
2009,,3D9.1C2C3ABF2F,SR_Ch1,2007,1,0,0,1,1,0,0,1
2008,T,3D9.1BF2624701,SR_Ch1,2006,1,0,0,1,1,0,0,1
2022,T,3DD.003D3B4331,SR_Ch1,2020,1,1,1,1,1,1,1,1
2022,,3DD.003D389967,SR_Ch1,2020,1,1,1,1,1,1,1,1
2010,,3D9.1BF24318CE,SR_Ch1,2008,1,0,0,1,1,0,0,1
2015,,384.3B23A88537,SR_Ch1,2013,1,1,0,1,1,1,1,1
2003,,3D9.1BF0ED2050,SR_Ch1,2000,1,0,0,1,1,0,0,1
2009,T,3D9.1BF26A1B0E,SR_Ch1,2007,1,0,0,0,0,0,0,0
2012,,3D9.1C2C952B9E,SR_Ch1,2009,1,0,0,1,1,0,0,1
2003,T,3D9.1BF1201466,SR_Ch1,2001,1,0,0,1,1,0,0,1
2018,T,3DD.0077887200,SR_Ch1,2016,1,1,1,1,1,1,1,1
2009,T,3D9.1C2C3384A9,SR_Ch1,2007,1,0,0,1,1,0,0,1
2002,,3D9.1BF107D653,SR_Ch1,2000,1,0,0,1,0,0,0,1
2005,,3D9.1BF174D5F7,SR_Ch1,2003,1,0,0,1,1,0,0,1
2004,,3D9.1BF1693E9F,SR_Ch1,2002,1,0,0,1,1,0,0,1
2003,,3D9.1BF107316B,SR_Ch1,2000,1,0,0,1,1,0,0,1
2010,T,3D9.1BF26F923C,SR_Ch1,2008,1,0,0,1,1,0,0,1
2001,T,5220660315,SR_Ch1,1999,1,0,0,0,0,0,0,1
2015,,384.3B23A37311,SR_Ch1,2013,1,1,0,1,1,1,1,1
2013,,3D9.1C2D45A2C5,SR_Ch1,2011,1,1,0,1,1,0,0,1
2008,T,3D9.1BF23C0F0D,SR_Ch1,2006,1,0,0,1,1,0,0,1
2015,T,3D9.1BF2738A15,SR_Ch1,2013,1,1,0,1,1,1,1,1
2002,,3D9.1BF0E0D81A,SR_Ch1,2000,1,0,0,1,0,0,0,1
2024,,3DD.003D6EC238,SR_Ch1,2022,1,1,0,0,0,0,0,0
2009,,3D9.1C2C33C29D,SR_Ch1,2007,1,0,0,1,1,0,0,1
2010,,3D9.1C2CAB5AAB,SR_Ch1,2008,1,0,0,1,1,0,0,1
2006,,3D9.1BF158460F,SR_Ch1,2003,1,0,0,1,1,0,0,1
2005,T,3D9.1BF17BB9E6,SR_Ch1,2003,1,0,0,1,1,0,0,1
2016,T,384.3B23AC58D1,SR_Ch1,2013,1,1,0,1,1,1,1,1
2004,T,3D9.1BF11DAAFA,SR_Ch1,2002,1,0,0,1,1,0,0,1
2015,,3D9.1C2DF72D3C,SR_Ch1,2013,1,1,0,1,1,1,1,1
2015,T,3D9.1BF271D3AA,SR_Ch1,2013,1,1,0,1,1,1,1,1
2016,T,3D9.1BF27889BB,SR_Ch1,2013,1,1,0,1,1,1,1,1
2004,,3D9.1BF15300E3,SR_Ch1,2002,1,0,0,1,1,0,0,1
2015,,3D9.1C2DEACC9B,SR_Ch1,2013,1,1,0,1,1,1,1,1
2004,,3D9.1BF13BE9B0,SR_Ch1,2002,1,0,0,1,1,0,0,1
2015,,3D9.1C2E056ABD,SR_Ch1,2013,1,0,0,0,0,0,0,0
2010,T,3D9.1BF26E84AF,SR_Ch1,2008,1,0,0,1,0,0,0,0
2003,,3D9.1BF0EFF3B2,SR_Ch1,2000,1,0,0,1,1,0,0,1
2007,T,3D9.1BF1BBFF47,SR_Ch1,2004,1,0,0,1,1,0,0,1
2001,,5204492306,SR_Ch1,1999,1,0,0,0,0,0,0,1
2020,,3DD.00779C9A50,SR_Ch1,2018,1,1,1,1,1,1,1,1
2003,T,3D9.1BF0EABC1F,SR_Ch1,2000,1,0,0,0,0,0,0,0
2015,,384.3B23AA2C7E,SR_Ch1,2013,1,1,0,1,1,1,1,1
2011,T,3D9.1C2CDA2F2F,SR_Ch1,2009,1,0,0,1,1,0,0,1
2019,,3DD.0077B99715,SR_Ch1,2017,1,1,1,1,1,1,1,1
2019,,3DD.00778496D3,SR_Ch1,2017,1,0,0,0,0,0,0,0
2015,T,3D9.1BF27262DF,SR_Ch1,2013,1,1,0,1,1,1,1,1
2002,,3D9.1BF0EDBA4E,SR_Ch1,2000,1,0,0,1,0,0,0,1
2021,,3DD.0077D49E52,SR_Ch1,2019,1,1,1,1,1,1,1,1
2011,T,3D9.1BF27A71A9,SR_Ch1,2009,1,0,0,1,1,0,0,1
2003,,3D9.1BF107331F,SR_Ch1,2000,1,0,0,1,1,0,0,1
2022,,3DD.003D389949,SR_Ch1,2020,1,1,1,1,1,1,1,1
2010,,3D9.1C2C2C4492,SR_Ch1,2008,1,0,0,1,1,0,0,1
2018,,3DD.00778962BE,SR_Ch1,2016,1,0,0,0,0,0,0,0
2002,T,3D9.1BF0E5FB3A,SR_Ch1,2000,1,0,0,1,0,0,0,1
2010,,3D9.1C2C4ABD31,SR_Ch1,2008,1,0,0,1,1,0,0,1
2001,,5200414B31,SR_Ch1,1999,1,0,0,0,0,0,0,1
2011,,3D9.1C2CBCC4B4,SR_Ch1,2009,1,0,0,1,1,0,0,1
2010,T,3D9.1BF26FA2BC,SR_Ch1,2008,1,0,0,1,1,0,0,1
2006,,3D9.1BF1E70947,SR_Ch1,2004,1,0,0,1,1,0,0,1
2002,T,3D9.1BF0FECE2F,SR_Ch1,2000,1,0,0,1,0,0,0,1
2016,,3D9.1C2D7744F1,SR_Ch1,2014,1,1,0,1,1,1,1,1
2010,,3D9.1BF27E2467,SR_Ch1,2008,1,0,0,1,1,0,0,1
2009,T,3D9.1BF2015781,SR_Ch1,2007,1,0,0,1,1,0,0,1
2014,,3D9.1C2DBC6506,SR_Ch1,2012,1,1,0,1,1,1,1,1
2022,,3DD.0077BDD986,SR_Ch1,2020,1,1,1,1,1,1,1,1
2010,T,3D9.1C2C940FB8,SR_Ch1,2008,1,0,0,1,1,0,0,1
2019,T,3DD.007793F10E,SR_Ch1,2017,1,1,1,1,1,1,1,1
2022,T,3DD.0077B320B4,SR_Ch1,2020,1,1,0,0,0,0,0,0
2010,T,3D9.1C2C4B1B8E,SR_Ch1,2008,1,0,0,1,1,0,0,0
2014,,3D9.1C2D8CE549,SR_Ch1,2011,1,1,0,1,1,1,1,1
2007,T,3D9.1BF2012A08,SR_Ch1,2005,1,0,0,1,1,0,0,1
2013,,3D9.1C2D913348,SR_Ch1,2011,1,1,0,1,1,0,0,1
2023,,3DD.003D57DFAB,SR_Ch1,2020,1,1,1,1,1,1,1,1
2003,,3D9.1BF0F4F8BD,SR_Ch1,2000,1,0,0,0,0,0,0,0
2002,,3D9.1BF0FA528E,SR_Ch1,2000,1,0,0,1,0,0,0,1
2005,T,3D9.1BF13A3A0E,SR_Ch1,2003,1,0,0,1,1,0,0,1
2004,T,3D9.1BF11D0A4E,SR_Ch1,2002,1,0,0,0,0,0,0,0
2018,T,3DD.00777B5CF2,SR_Ch1,2016,1,1,0,0,0,0,0,0
2013,,3D9.1C2D6ED7EB,SR_Ch1,2011,1,1,0,1,1,0,0,1
2023,,3DD.003D3D0E2B,SR_Ch1,2021,1,1,0,0,0,0,0,0
2007,,3D9.1BF20176E7,SR_Ch1,2005,1,0,0,1,1,0,0,1
2024,,3DD.003DA0570D,SR_Ch1,2022,1,1,1,1,1,1,1,1
2013,,3D9.1BF26B626F,SR_Ch1,2010,1,1,0,1,1,0,0,1
2003,,3D9.1BF0F7F76D,SR_Ch1,2000,1,0,0,1,1,0,0,1
2022,,3DA.1A19B4C450,SR_Ch1,2020,1,1,1,1,1,1,1,1
2010,T,3D9.1BF279C1F0,SR_Ch1,2008,1,0,0,1,1,0,0,1
2017,T,3DD.007767F2A9,SR_Ch1,2015,1,1,0,1,1,1,1,1
2008,T,3D9.1BF25687E3,SR_Ch1,2006,1,0,0,1,1,0,0,1
2016,T,384.3B23A8F53D,SR_Ch1,2014,1,1,0,1,0,0,0,0
2023,,3DD.003D49B1C6,SR_Ch1,2021,1,1,1,1,1,1,1,1
2003,,3D9.1BF0E0E3D9,SR_Ch1,2000,1,0,0,1,1,0,0,1
2012,,3D9.1C2CFEB9B6,SR_Ch1,2010,1,0,0,1,1,0,0,1
2012,T,3D9.1BF2799C1E,SR_Ch1,2009,1,0,0,1,1,0,0,1
2013,T,3D9.1C2DC9A1DE,SR_Ch1,2011,1,1,0,1,1,0,0,1
2011,T,3D9.1C2CD9F96A,SR_Ch1,2009,1,0,0,1,1,0,0,1
2016,T,3DD.00773BFB68,SR_Ch1,2014,1,1,0,1,1,1,1,1
2002,T,5206101D2A,SR_Ch1,1999,1,0,0,0,0,0,0,1
2006,,3D9.1BF19AE299,SR_Ch1,2004,1,0,0,0,0,0,0,0
2003,,3D9.1BF0F980E6,SR_Ch1,2000,1,0,0,1,1,0,0,1
2014,,3D9.1C2DDA5933,SR_Ch1,2012,1,1,0,1,1,1,1,1
2006,,3D9.1BF1CB96BA,SR_Ch1,2004,1,0,0,1,1,0,0,1
2010,,3D9.1BF27E196E,SR_Ch1,2008,1,0,0,1,1,0,0,0
2003,T,3D9.1BF0EF8E13,SR_Ch1,2000,1,0,0,1,1,0,0,1
2010,T,3D9.1C2C921812,SR_Ch1,2008,1,0,0,1,1,0,0,1
2024,,3DD.003D7F6BA8,SR_Ch1,2021,1,1,1,1,1,1,1,1
2003,,3D9.1BF0F89BAE,SR_Ch1,2000,1,0,0,1,1,0,0,1
2004,,3D9.1BF1539D96,SR_Ch1,2002,1,0,0,1,1,0,0,1
2003,T,3D9.1BF11E7FD2,SR_Ch1,2001,1,0,0,1,1,0,0,1
2003,,3D9.1BF0DD651E,SR_Ch1,2000,1,0,0,1,1,0,0,1
2016,,3D9.1C2DE9745B,SR_Ch1,2013,1,1,0,1,1,1,1,1
2015,,384.3B23A3F9C0,SR_Ch1,2013,1,1,0,1,1,1,1,1
2016,T,3DD.00773B7BDF,SR_Ch1,2014,1,1,0,1,1,1,1,1
2014,,3D9.1C2DAA5471,SR_Ch1,2012,1,1,0,1,1,1,1,1
2021,T,3D9.1BF278E029,SR_Ch1,2018,1,1,1,1,1,1,1,1
2016,,3DD.00773BA032,SR_Ch1,2014,1,1,0,1,1,1,1,1
2020,T,3DD.0077A8DD2E,SR_Ch1,2018,1,1,1,1,0,0,0,0
2023,,3DD.0077BA7B29,SR_Ch1,2021,1,1,1,1,1,1,1,1
2022,,3DD.0077BAA808,SR_Ch1,2020,1,1,1,1,1,1,1,1
2023,,3DD.003D581372,SR_Ch1,2020,1,1,1,1,1,1,1,1
2018,,3DD.00777B8F28,SR_Ch1,2016,1,0,0,0,0,0,0,0
2010,T,3D9.1BF23E13D2,SR_Ch1,2008,1,0,0,1,1,0,0,1
2009,T,3D9.1BF26B2BCA,SR_Ch1,2007,1,0,0,0,0,0,0,0
2011,T,3D9.1C2C868E62,SR_Ch1,2008,1,0,0,1,1,0,0,1
2012,T,3D9.1C2C300FFD,SR_Ch1,2008,1,0,0,1,1,0,0,1
2015,,384.3B23A1B509,SR_Ch1,2013,1,0,0,0,0,0,0,0
2009,T,3D9.1BF231FF43,SR_Ch1,2007,1,0,0,0,0,0,0,0
2011,,3D9.1C2D116D5E,SR_Ch1,2009,1,0,0,1,1,0,0,1
2002,T,3D9.1BF0EF2CA8,SR_Ch1,2000,1,0,0,1,0,0,0,1
2003,T,3D9.1BF0F898D6,SR_Ch1,2000,1,0,0,0,0,0,0,0
2001,T,513B060A50,SR_Ch1,1998,1,0,0,0,0,0,0,1
2008,,3D9.1BF22BA36A,SR_Ch1,2006,1,0,0,1,1,0,0,1
2016,,3DD.0077436A0E,SR_Ch1,2014,1,1,0,1,1,1,1,1
2014,,3D9.1C2DBC0CBB,SR_Ch1,2012,1,1,0,1,1,1,1,1
2023,,3DD.003D3F318E,SR_Ch1,2021,1,1,1,1,1,1,1,1
2002,T,3D9.1BF0F4FD44,SR_Ch1,2000,1,0,0,1,0,0,0,1
2007,,3D9.1BF1CC1878,SR_Ch1,2004,1,0,0,1,1,0,0,1
2010,T,3D9.1C2C85BD2F,SR_Ch1,2008,1,0,0,0,0,0,0,0
2010,T,3D9.1C2C3A2E96,SR_Ch1,2008,1,0,0,1,1,0,0,1
2006,T,3D9.1BF1C33D2A,SR_Ch1,2003,1,0,0,1,1,0,0,1
2024,,3DD.003D58307E,SR_Ch1,2022,1,1,1,1,0,0,0,0
2010,,3D9.1C2C4A23A0,SR_Ch1,2008,1,0,0,1,1,0,0,1
2009,,3D9.1BF25DF88F,SR_Ch1,2007,1,0,0,1,1,0,0,1
2010,,3D9.1C2C92263F,SR_Ch1,2008,1,0,0,1,1,0,0,1
2002,,3D9.1BF0F10142,SR_Ch1,2000,1,0,0,1,0,0,0,1
2003,,3D9.1BF0E8280D,SR_Ch1,2000,1,0,0,1,1,0,0,1
2012,,3D9.1C2C957A6D,SR_Ch1,2010,1,0,0,1,1,0,0,1
2004,T,3D9.1BF11D2FE4,SR_Ch1,2002,1,0,0,1,1,0,0,1
2021,,3DD.0077D6B998,SR_Ch1,2019,1,1,1,1,1,1,1,1
2015,,384.3B23A9D415,SR_Ch1,2013,1,1,0,1,1,1,0,0
2010,,3D9.1C2C446D13,SR_Ch1,2008,1,0,0,1,1,0,0,1
2008,T,3D9.1BF240487D,SR_Ch1,2006,1,0,0,1,1,0,0,1
2010,T,3D9.1BF26C5058,SR_Ch1,2008,1,0,0,1,1,0,0,1
2022,,3DD.0077B25227,SR_Ch1,2020,1,1,1,1,1,1,1,1
2002,T,3D9.1BF0F0010D,SR_Ch1,2000,1,0,0,1,0,0,0,1
2011,,3D9.1C2C957F53,SR_Ch1,2008,1,0,0,1,1,0,0,1
2010,,3D9.1BF1C6BCE1,SR_Ch1,2008,1,0,0,1,1,0,0,1
2002,T,5265627645,SR_Ch1,1999,1,0,0,0,0,0,0,0
2014,,3D9.1C2DCCA1F3,SR_Ch1,2012,1,0,0,0,0,0,0,0
2021,T,3DD.0077AEC3A5,SR_Ch1,2019,1,1,1,1,1,1,1,1
2010,,3D9.1C2CC9E87C,SR_Ch1,2008,1,0,0,1,1,0,0,1
2021,T,3DD.0077B151A9,SR_Ch1,2019,1,1,1,1,1,1,1,1
2015,,3D9.1C2DDCBB3D,SR_Ch1,2012,1,1,0,1,1,1,1,1
2010,,3D9.1C2C4A24C3,SR_Ch1,2008,1,0,0,1,1,0,0,1
2023,,3DD.003D3279EA,SR_Ch1,2021,1,0,0,0,0,0,0,0
2023,,3DD.003D66190D,SR_Ch1,2021,1,1,1,1,1,1,1,1
2011,,3D9.1BF2432A76,SR_Ch1,2009,1,0,0,1,1,0,0,0
2006,T,3D9.1BF1BF2A88,SR_Ch1,2003,1,0,0,1,1,0,0,1
2015,,384.3B239C3EF2,SR_Ch1,2013,1,1,0,1,1,1,1,1
2011,T,3D9.1BF278B459,SR_Ch1,2009,1,0,0,0,0,0,0,0
2022,,3DD.003D38E43B,SR_Ch1,2020,1,1,1,1,1,1,1,1
2011,,3D9.1C2C4FE186,SR_Ch1,2008,1,0,0,1,1,0,0,1
2019,,3DD.00779DB17E,SR_Ch1,2017,1,1,1,1,1,1,1,1
2003,T,3D9.1BF0F923AE,SR_Ch1,2000,1,0,0,1,1,0,0,1
2015,,3D9.1C2D7EB092,SR_Ch1,2013,1,1,0,1,1,1,1,1
2012,T,3D9.1C67C54733,SR_Ch1,2010,1,0,0,0,0,0,0,0
2011,T,3D9.1C2C91A0C4,SR_Ch1,2008,1,0,0,1,1,0,0,1
2003,,3D9.1BF105F0E8,SR_Ch1,2000,1,0,0,0,0,0,0,0
2003,,3D9.1BF0EDC122,SR_Ch1,2000,1,0,0,1,1,0,0,1
2003,T,3D9.1BF0E8BAD5,SR_Ch1,2001,1,0,0,1,1,0,0,1
2023,T,3DD.003D3EF9BA,SR_Ch1,2021,1,1,1,1,1,1,1,1
2008,,3D9.1BF23A9191,SR_Ch1,2006,1,0,0,1,1,0,0,1
2010,,3D9.1C2C309440,SR_Ch1,2008,1,0,0,1,1,0,0,1
2011,,3D9.1C2CB16CB3,SR_Ch1,2009,1,0,0,1,1,0,0,1
2016,,3D9.1C2E05B987,SR_Ch1,2014,1,1,0,1,1,1,1,1
2001,T,522316646B,SR_Ch1,1999,1,0,0,0,0,0,0,1
2013,,3D9.1C67C4F191,SR_Ch1,2011,1,1,0,1,1,0,0,1
2015,,3D9.1C2D3D04C1,SR_Ch1,2013,1,1,0,1,1,1,1,1
2006,T,3D9.1BF1AA1703,SR_Ch1,2004,1,0,0,1,1,0,0,1
2010,,3D9.1C2C330082,SR_Ch1,2007,1,0,0,1,1,0,0,1
2003,,3D9.1BF0EE400F,SR_Ch1,2000,1,0,0,1,1,0,0,1
2014,,3D9.1C2DDB4F01,SR_Ch1,2012,1,1,0,1,1,1,1,1
2014,,3D9.1C2D4A8D0B,SR_Ch1,2012,1,1,0,0,0,0,0,0
2011,,3D9.1BF27E1BA0,SR_Ch1,2009,1,0,0,1,1,0,0,1
2013,,3D9.1C2D000E08,SR_Ch1,2010,1,1,0,1,1,0,0,1
2002,,3D9.1BF0E9B7F1,SR_Ch1,2000,1,0,0,1,0,0,0,1
2011,T,3D9.1C2CDB9498,SR_Ch1,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2CDBAEC7,SR_Ch1,2009,1,0,0,1,1,0,0,0
2007,,3D9.1BF1A04953,SR_Ch1,2004,1,0,0,1,1,0,0,1
2018,,3DD.00777FF93A,SR_Ch1,2016,1,1,1,1,1,1,1,1
2015,,384.3B23AAB12D,SR_Ch1,2013,1,0,0,0,0,0,0,0
2021,T,3DD.00779DE352,SR_Ch1,2018,1,1,1,1,1,1,1,1
2010,,3D9.1C2C4A60D7,SR_Ch1,2008,1,0,0,1,1,0,0,1
2003,T,3D9.1BF127972F,SR_Ch1,2001,1,0,0,1,1,0,0,1
2002,T,3D9.1BF0EEC2F2,SR_Ch1,2000,1,0,0,1,0,0,0,1
2010,T,3D9.1BF26C1804,SR_Ch1,2008,1,0,0,0,0,0,0,0
2011,,3D9.1C2C9DC654,SR_Ch1,2009,1,0,0,0,0,0,0,0
2022,,3DD.0077D21795,SR_Ch1,2019,1,1,1,1,1,1,1,1
2024,,3DD.003D4072F8,SR_Ch1,2022,1,1,1,1,1,1,1,1
2008,T,3D9.1BF256A311,SR_Ch1,2006,1,0,0,1,1,0,0,1
2020,T,3DD.0077853C96,SR_Ch1,2017,1,0,0,0,0,0,0,0
2003,,3D9.1BF0E92B28,SR_Ch1,2000,1,0,0,1,1,0,0,1
2018,T,3DD.00777C9A14,SR_Ch1,2016,1,1,1,1,1,1,1,1
2015,T,3D9.1BF2732680,SR_Ch1,2013,1,1,0,1,1,1,1,1
2024,,3DD.003D40AD20,SR_Ch1,2022,1,1,1,1,1,1,1,1
2008,T,3D9.1BF0F360CC,SR_Ch1,2006,1,0,0,1,1,0,0,0
2018,T,3DD.0077898944,SR_Ch1,2016,1,0,0,0,0,0,0,0
2020,T,3DD.0077AF7DAF,SR_Ch1,2018,1,1,1,1,1,1,1,1
2022,T,3DD.0077B2D125,SR_Ch1,2020,1,0,0,0,0,0,0,0
2004,T,3D9.1BF11D4D42,SR_Ch1,2002,1,0,0,1,1,0,0,1
2017,,3DD.00775A5E69,SR_Ch1,2015,1,1,0,0,0,0,0,0
2022,,3DD.003D580E68,SR_Ch1,2020,1,1,1,1,1,1,1,1
2011,T,3D9.1BF279C0A5,SR_Ch1,2009,1,0,0,1,1,0,0,1
2010,,3D9.1C2C3F1B89,SR_Ch1,2008,1,0,0,1,1,0,0,1
2010,T,3D9.1BF279C09A,SR_Ch1,2008,1,0,0,1,1,0,0,1
2008,,3D9.1BF25C53D1,SR_Ch1,2006,1,0,0,0,0,0,0,0
2010,,3D9.1C2C2C457C,SR_Ch1,2008,1,0,0,1,1,0,0,1
2016,,3DD.00773B57D1,SR_Ch1,2014,1,1,0,1,1,1,1,1
2002,,3D9.1BF0E027C2,SR_Ch1,2000,1,0,0,1,0,0,0,1
2011,T,3D9.1C2CD9ED1B,SR_Ch1,2009,1,0,0,1,1,0,0,1
2008,T,3D9.1BF2573026,SR_Ch1,2006,1,0,0,1,1,0,0,1
2002,T,3D9.1BF0EF2933,SR_Ch1,2000,1,0,0,1,0,0,0,1
2024,,3DD.003D8D4E27,SR_Ch1,2022,1,1,1,1,1,1,1,1
2023,,3DD.003D664FC4,SR_Ch1,2021,1,1,1,1,1,1,1,1
2004,,3D9.1BF152F679,SR_Ch1,2002,1,0,0,1,1,0,0,1
2009,T,3D9.1C2C3ACD6C,SR_Ch1,2007,1,0,0,1,1,0,0,1
